review ,label
the samsung s7 standard model ha a slight curv on the edg of the screen it is not a dramat curv like the samsung s7 edg the zagg invisibleshield glass screen protector for samsung galaxi s7 leav about 1 centimet on each side left and right that doe not adher to the screen the screen still function but eventu the gap under the screen protector is go to fill with dust and lint ,positive
thi is a must for ani phone i feel it give you extra protect for your screen i have seen so mani phone with the screen shatter becaus of a simpl drop and you cant even use the phone other than answer a call the extra protector save the phone just in case it hit the floor phone are so expens these day and i cant afford to replac them so the protect i get from the protector is so worth it ,positive
i had a great experi with zagg screen protector in the past they honor the warranti and custom servic is excel thi specif product ha a design flaw and the edg do not follow the slight curvatur of the screen so it stay up prevent a perfect fit the level of protect though is still amaz im still a zagg glass custom but the issu on the edg is the onli complain ,positive
i have had invisibleshield protector for other phone and know that they will replac the protector is it get damag the con for thi one is that with the galaxi s7 you will end up with a border on the screen custom support said that it is due to the s7 screen be bevel slightli also around the border i have to press harder for the phone to recogn my touch ,negative
although state that it is for the galaxi s7 it doe not come close to fit the phone whi a compani would make a flat piec of glass to protect a curv screen i dont know whi a best buy associ would sell thi product is also puzzl veri unsatisfi complet wast of time and money gave it a singl star onli becaus at least one star wa requir ,negative
i have onli had the protector on my phone for over a month and it alreadi crack i havent had ani major drop with my phone i thought thi product wa suppos to be shatterproofi have had other protector on my phone and tablet that seem to be abl to withstand small drop without scratch chip or crack i will definit be replac thi product through the lifetim warranti in the near futur ,negative
i have had two of these thing crack and break on me and not from fall or be struck or anyth just take it out of my pocket and there is damag to the side and onc there is one crack like anyth glass it just crack more and more over timezagg lifetim warranti is free but you have to pay a minimum of 6 for ship and i dont want to pay 6 everi two month for a screen protector ,negative
the zagg glass screen protector may turn out to be a wonder protect product but right now i have to rate it soso the reason is that despit the store instal it there is still an edg that did not adher fulli the store said that wa normal that despit their best effort there is usual one corner edg that doe that given how expens thi product is that is most frustrat ,positive
the glass screen protector are the best i have a big dog who love to jump up and hug you and he knock my phone out my hand so mani time he even hit the screen with hi claw let me tell you ive had to replac my protector at least 4 time caus it crackedbut my s tual phone screen is fine the glass zagg protector absorb all the damag so your phone screen doesnt ,positive
worst screen protector ive ever own day 2 of have it on my new phone i alreadi start notic littl crack around the edg of the protector a week later my son accident drop a set of key on top of it and crack the entir protector and part of my screen at 40 i would expect better protect than that i will never purchas anoth one of these ,positive
befor i had children i never need ani sort of glass shield product for my phone ever sinc have littl one my phone is constantli drop and thi is the best option for it despit all the drop my glass ha never been broken if you get the warranti with zagg in which a best buy agent hint i should get they will send you a new one whenev the old one get to broken up ,negative
thi wa a replac purchas my first screen protector last almost three yearsbut drop repeatedli caus a crackwhich didnt have ani effect on the phone there wa a recent ding as wellso decid to replacejust to be safe thi one is work welland im tri to be more carefultoo ,negative
zagg invisibleshield glass screen protector for samsung galaxi s7 wa an upgrad from an regular plastic feel screen protector the upgrad wa suggest by an employe who ask me to feel the differ from my old cell phone to hi cell phone that that the glass protector on it i purchas the zagg invisibleshi glass screen protector for the new samsung s7 the feel of the glass protector is solid ,positive
thi screen protector wa recommend by the sale associ i like the idea of the glass versu plastic and the lifetim replac warranti the clariti is fantast and im pleas with it so far i have onli had the phone etc about a month so havent realli test the limit of the protect as far as drop and screen break but the protect from scratch and daili usag seem veri good ,positive
crack not too long after i got it i wa too lazi to swap it out had it for less than a year now it so crack up and chunk miss the edg did not stick down properli ye i clean the heck out it first terribl product i have a decent case on my phone so there no reason for it to have gotten as crack up as it is from accident drop ,negative
i bought thi zagg screen protector for my cell phone it doe what it is suppos to doprotect your screen from scratch it is a thicker adhes plastic but a pain to tri to put on the phone yourselfth staff at best buy will put it on your phone for youbut bewarether is an addit 800 charg for the best buy staff to put the screen protector on your phone ,negative
i decid to save the 799 cost to have best buy instal thi screen protector big mistak the instruct were so confus and by the time i got the screen place correctli on my phone there were finger print at the bottom that would never come out money total wast i have instal other brand with no problem but if you buy thi brand at best buy let them instal it lesson learn ,negative
zagg doe it my previou screen ob protector had chip then crack and i need to replac best buy will even pricematch to amazon easi to follow instruct for instal also ha lifetim warranti should when it crack just regist on zagg websit note the glass doesnt fulli adher to the slightli taper edg of my samsung galaxi s7 but hasnt caus ani issu veri satisfi ,negative
becaus it glass and the edg of the phone are bevel the edg of the screen protector dont adher to the screen leav a 2mm gap all the way around i had the plastic version in my hand and the sale girl talk me into get thi one instead becaus glass is so much better so i trust her and spent more money on a protector that i had to remov and throw away total wast of money ,positive
seem like a good idea at the time buy someth to protect such an expens phone within a week of have it in place it had shatter along the edg of the camera after share my pocket with a golf tee it sinc ha crack in a few other area along the edg the phone itself remain usabl and and the screen itself seem undamag but aesthet it doesnt look great ,positive
had thi screen about a week befor it crack on the side of my s7 not even an edg s7 a month later it crack again i sign up for the lifetim warranti but it cost 8 for them to send a new and it cost to hace best buy put it onsom lifetim warranti i feel like it protecta my screen well becaus it is so thick but my finger are take a beat from the crack ,negative
the thought of a glass screen over a plastic one sound like a great idea sinc mine wa damag by key in the same pocket the glass is veri good to look at there onli one flaw transfer of pressur from your finger to the real screen isnt perfect that can be annoy other than that im happi with thi product ,positive
i bought thi product at the same time that i got my phone becaus of the risk of drop it i guess it serv it purpos for now the side of the glass dont stay adher to the screen becaus of the screen slight curv so im sure eventu someth will catch one of the rais side of the glass and either break it or pull it off the phone dont wast your 40 or so dollar on thi ,negative
i have use zagg sinc 2006 on all of my mobil devic and have throughli enjoy the qualiti while i understand that as of now no glass screen protector will fulli fit the curv of the s7 whi would you sell thi product i am wait for the releas of the new curv glass from zagg just not happi with the qualiti and decis to releas an inadequ product ,positive
i love zagg have for a long time but thi one realli fell short the edg dont lay down becaus of the slight curv to the phone it mess up the screen and look down right aw for the price im angri i email custom support through zagg and they essenti shrug me off dont wast your money or time ,negative
ive never been known to break a screen so i just want to get a regular screen protector unfortun they onli had these 40 glass protector but i figur i would never have to buy anoth protector boy wa i wrong it start crack in two spot around the edg the day after i bought it i never onc drop it to caus it to crack i will not be purchas thi product again ,negative
do to the edg not make contact with the screen the protector crack on the edg it crack the day after it wa instal thi ha happen on mine and my wife phone we are veri care with our phone and they are alway in perfect condit when we trade them in i am wait for the zagg new curv len cover i hope it is replac with no issu ,negative
i use to trust zagg product but after thi one i would not buy anoth zagg product for samsung see my photo the gap is veri notic on my s7 wors than on my note 4 there is anoth one suppos to correct thi problem but it onli sold on zagg websit at higher price ,negative
ani time one use a cell phone it can becom abundantli smudg with fingerprint from text and all other kind of air contamin and debri dure a normal daili usag these type of soil arent easili remov but with a invis glass shield they can be remov from the screen easier and the brillianc can be return to the view area much better than if the shield werent present ,positive
i bought thi think it wa the new glass protect for the s7 it isnt so far zagg doesnt make a glass screen protect for thi devic the one that they did have which i bought doesnt adher around the perimet of the phone it doe provid protect but wont look right and will get dirt and small particl under the screen i would suggest you get anoth kind that fit ,positive
thi screen protector form a halo around it it appear as if it wa lift and after a while it start crack from one side and then from anoth side given that they come with a warranti i will be contact zagg to get a replac but i would give it some time in oder for them to fix thi issu i wouldnt recommend anyon to buy it right now give it some time until zagg fix thi problem ,negative
i have alway like zagg screen protector but the fit on the galaxi s7 leav a littl halo on the edg becaus of the phone design dirt and lint from my pocket have start to collect under the side make it a short live protector if that kind of thing bother you the durabl on the other hand is fantast the glass screen protector make me feel much more at eas about accid ,positive
i alway get zagg screen protector for my phone as they usual dont disappoint howev thi one could definit be better there a halo around the edg of my screen protector due to the s7 slight curv near the edg i have a regular s7 and not a s7 edg and there is still a slight curv on the side of the regular s7 with the halo show dirt will build up under the screen protector ,negative
thi item is horribl zagg and bestbuy sell an item they know isnt go to fit the phone whi thi item hasnt been taken off the sell floor is beyond me after you buy it they tell you it doesnt fit the phone rightwel if you know that then get rid of it my cover crack day after get it becaus the cover is flat and the phone is slightli curv at the edg ,negative
i am a huge fan of zagg shield for most everi phone ive ever own unfortun it doe not fit the s7 properli due to the slight curvatur of the s7 screen the screen protector doe not adher solidli around the edg and leav what they call a halo effect thi effect realli bother me and it hard becaus it leav a differ color than the rest of the screen protector ,negative
ive use zagg product for year and cant say enough good about them their support and lifetim replac polici is outstand if the protect cover crack get scratch etc you go onlin or call and they ship a replac alway had mine within 3 day for onli the minim ship cost put the new one on and send them back the damag one in the provid postag paid envelop ,positive
like the touch and feel of the glass shield protector howev with the s7 not the edg the edg of the screen is still slightli bevel thi protector doesnt account for that design and per best buy personnel a known issu eventu return the item as there wa a halo effect around the perimet which eventu collect pocket lint and obscur some of the view screen ,negative
we didnt notic it at first but after use the glass shield for a while we notic there wa a sensit issu when tri to use certain number or letter on the keyboard while text thi realli bother me bc i consid myself to text fairli fast and the issu caus me to have to go back and correct a lot befor actual send the text ,negative
love the glass screen it worth pay best buy a few dollar extra to put it on properli my screen is clean and smooth definit worth the money to protect my screen too mani peopl have broken their screen just make sure you regist your screen we use the otterbox case and put the glass screen on it best protect no problem can hear clearli it wonder definit highli recommend ,positive
i dont care about the lifetim warranti im more worri about the fact that it doe not sit flush on the left and right side like other have state big 40 disappoint i bought zagg instead of a cheap amazon gener for a reason and i wa let down ,negative
it wa easi to put on and it ha stay on with no issu it is veri clear and clean up easi with a microfib cloth the onli thing that i didnt like is that there is a space around the edg of iton both the right and left side there is a 38 or so area where the protector is not on the phone which leav a notic strip on both side other than that it ha work good ,positive
the shield itself is great but my daughter broker her less than a week afterwardy have to go on line enter the warranti info mail the broken on it you remov it yourself send for ship and handl and then about a week later it show up in the mail then you can instal it yourself or go back to the store where the will instal it for free wheeeeeee what a deal ,positive
thi screen protector doe not fit correctli on the galaxi s7 the screen edg on the galaxi phone is curv just enough to leav a notic bubbl around the entir edg of the phone it doe not adher to the phone complet it ha been instal for a coupl week now and the bubbl have not gone away i would not recommend purchas thi screen protector ,positive
i can honestli say that thi product is worth the money i have put the zagg invisibleshield glass screen protector on all of our phone i know from experi that they work after accid drop my phone the shield crack which is replac for free when you reach out to the compani but it save my phone and now that we have to leas phone the zagg protector is a must ,positive
i had it on my s5 and it wa great so i decid to put it on my s7 and it doesnt sit flush on the side i dont like how it look but i have kid so what can i do plu im not sure it the phone or the shield but my button are less sensit to the touch so i would recommend if you dont mind it not sit flush and have kid but if your not go to drop your phone dont get it ,positive
had it instal for two week and it alreadi save the phone my wife drop her phone and the screen protector took the hit and broke instead of the screen the lifetim warranti is a complet pain in the behind though almost as cheap to go buy a new protector after all the ship ive definit seen less expens option out there still better than 599 for a new phone though ,negative
had thi product instal when i upgrad my phone it didnt seal all the way to the edg of the screen i wa told to regist for the warranti and then go thru the compani to have it replac for free have tri a second one with the same issu not realli a free replac if i have to pay 599 ship each time haven ’ t decid if ill tri one more or just go my money back ,positive
they should be asham of themselv for even releas thi it doesnt fit the slightli round screen of the s7 and i guarante you they dont have one that fit the edg within 24 hour the edg of my screen protector wa crack zagg fix to thi problem wa to send me a cheap screen protector they have no idea when the screen protector that fit the phone properli will be releas ,negative
thi is the best protect for a phone ever i had one on my previou phone i drop the phone one night while i wa get our of my car it hit the ground face down i couldnt see it so i end up step on it and slide on it across the concret my actual screen wa save the shield had to be replac but all i had to pay wa sh sinc i regist my product super pleas ,positive
the origin shield protect my phone when it fell on concret it crack and the compani offer a lifetim replac i bought thi to put on my phone while wait to get the replac shield it came fast and should i break it again i will have one to put right on while get anoth replac best buy put it on my phone for me too ,negative
veri disappoint previou protector last over 2 year with bare a scratch within 1 week thi had a sizeabl crack across one corner from pick it up by the corner will be take advantag of the replac program hope that will go smoothli and next one well be better as these are rather expens to have to deal with poor qualiti my husband ha been good so far ,negative
thi screen protector crack onli 3 after i purchas the item and it cost 6 or 7 dollar to ship the replac and then you have to pay to ship the bad one back the last one i got took nearli 18 month to crack when they crack they are usual hard to see unless they are in just the right light even with a crack screen protector you are still abl to do almost everyth ,negative
thi is the best screen protector if you are a phone dropper with young kid around my phone and accid happen i have never had a crack screen the glass crack if it hit right but you just peel it off and replac it and the actual phone screen underneath is fine i highli recommend thi product ,positive
best buy charg 8 to place it on my phone seriouslyplac it on my brand new phone even though they use the rubbersilicon squeege it still ha air bubbl under it in sever place it alreadi chip on the edg less than a month oldworst screen protector ive purchas and at least doubl the price of ani ive ever purchas im not pleas at all ,positive
the salesmen did mention and show me the fit of the zagg glass on the s7 and while it doe not fit flat against the display i am hope that it doe not affect wear although it is a reason for concern i onli purchas it 4 day ago so no issu as of yet i wa not offer an altern so i went with it hope for the best as i wa veri happi with the zagg glass for my s5 ,negative
been use these for year and have broken two of them but the screen is perfectli fine save me 110 repair cost everi time i break one their offer of send you a replac cover if it break is incred for cost of ship and hand you get a brand new one be sure to ask bb to price match as you will find it cheaper elsewher but bb will match it ,positive
like everyon els said i purchas thi today after get my phone earli from att and the glass doesnt fit the phone it look and feel great in the middl but there is definit a halo around the edg of the phone due to the curv edg on the s7 ,positive
we are longtim zagg buyer but for some reason which appar is common the glass screen for the galaxi s7 doe not fit veri well the edg do not lay flat on both side the edg are sligtli lift up and not complet on the phone otherwis i love use the zagg glass screen protector but i think samsung tweak the phone a littl too much with a curv ,positive
the screen protector work as expect and advertis not onli doe it protect but it seem to to enhanc the screen color and clariti my onli challeng wa get a perfectli clean screen so the protector went on without spec on the screen i have 2 spec of dust on my screen that i can not see when the phone is on but you can tell it there wa a black screen ,positive
thi glass screen protector ha save me sever time i happen to enter and see a custom broken phone a rep pull the top piec off and the phone wa unbroken within a few week i drop my phone and saw crack everywher after pull off the protector my phone wa perfect not one crack i immedi went and replac the shield i will not be without one ,negative
good cover easi applic in my opinion super expens but wa conveni to get it right at the store versu onlin if your look to save cash think ahead and order ahead but in thi case id say you get what you pay for i use a case that doesnt have a screen protector but no screen problem from normal use or drop here and there thank to thi product ,positive
all wa well until the screen protector wouldnt set properli i expect a lot from thi especi becaus it wa so pricey and wa recommend by a friend i did everyth exactli as the instruct said the protector just doesnt fit the phone c ,positive
at first i wa told that the edg would settl to the curvatur of the screen that did not happen with a littl check i found out that zagg for whatev reason wa not awar of precis spec for the s7 phone zagg ha announc a new curv screen for the s7 on their websit to be avail soon but they dont know exactli when ,positive
thi is my second screen protector first replac free by best buy for same reason pull sway from the screen on all 4 corner now up the side i have a case on my phone also i have search cant find ani other screen protector for the s7 edg do not purchas you do not get what you pay for even the sceond time around ,positive
at worst the screen protector ha alreadi crack within about 2 week time from light pressur on the phone between be in my pocket or lightli roll over on in bed which end up get move to the night tabl after that realiz it meh at best and i wa upsold on it and didnt realiz it till i left the store as the case i bought had a screen protector in it ,negative
i would never buy a phone again with one of these screen protector i had my new s7 for two week and drop it one time the case i had didnt help at all the screen protector crack but the phone screen wa unharm i took it to a zagg kiosk all the mall and they chang it out in just minut no question ask although it cost me me 1600 to get the new one instal ,negative
best buy instal the shield for me zagg ha a great warranti which sell my use the shield look good went on veri well onli neg thing that may or may not be the shield seem like the screen may not be quit as sensit to swipe as the older flexibl film it may be just me but that is the onli concern i would have swipe work just not alway on the first time ,positive
i wa disappoint in thi screen cover it crack in two place befor i had it for two week best buy said they were get a lot of the cover in that were warp which in turn caus crack after contact zagg they are send a new one but want to charg a 599 ship fee i talk them into wave it thi time sinc it wa a defect screen cover ,negative
not crazi about how the screen protector fit the screenha a halo effect all on both side and make the screen less sensitiveth first one i had crack on the edgeth one the store tri to n put on my husband phone crack as they were put it onnot veri happi with the over all look and use of the protector i would not buy thi again ,negative
thi is my second time purchas thi product it total protect my screen when my kid drop phone on the bu and i didnt want to wait for mail shipment so i repurchas itth cover crack as if it wa glass and my child wa scare to show me phone when he came home but all wa well screen protector work as advertis ,negative
top right corner of shield separ from screen surfac on 1st instal by best buy associ i return for credit under 14day warranti and anoth bb associ instal 2nd one which is now have the same problem but in both top corner where it curv around the center cutout twice make me think it is defect design plan to consult bb again ,negative
with thi instal on an s7 you can not use anyth near the edg of the screen due to the fact that it doesnt conform to the slight curv of the phone edg no i dont have the curv version of the phonei dont usual do neg review but thi product doe not work for the phone it is sold for ,negative
i have had zagg screen protector on my phone in the past it is a great product howev though it wa list to fit my samsung it wa too wide and hung slightli over the edg thi wa not just one screen protector but the same for the other two that i bought for the other new phone that i bought best buy wa will to take all 3 back if i wa disatisfi ,positive
the screen protector doe what it is suppos to do howev on the samsung s7 it doe not fit the edg of the phone well and doe not adher well thi is not the edg phone but the regular phone there is also a charg to ship it and to instal it total cost is about 13 to replac the class screen zagg custom servic is great howev ,positive
40 for the screen protector and anoth 8 to have it instal seem a bit high when other place will put the screen on for free but in the long run it a good invest on a 700 phone it doe not effect use the phone and you cant even tell it there my onli suggest would be for the screen to attach on the edg dirt get trap there easili ,positive
ive had zagg glass protector befor and they work great though i had undesir warranti custom servic from zagg but they are not for the s7 curv screen i wa warn about the halo effect and that the edg might crack a bit but that happen after id had it 2 day and had not drop it i end up with crack all across my screen with no origin point ,negative
i have not had ani problem with the screen protector but had i read the review i would have bought a differ one the s7 basic model ha a slight curv on the edg of the screen thi glass screen protector is complet flat and doe not cover the curv edg i bought thi instor and did not think to read onlin review while shop ,negative
i have had these on my last 2 phone and they fit realli well and did an amaz job at protect the screen i upgrad all of our phone to s7 and have had to replac 3 of these alreadi in just over 1 month they dont fit well where the edg on either side of the phone dont actual sit against the screen pretti poor for the s7unfortun ,positive
work outsid so wa look for more protect for my screen had one with the last phone and want to continu that one suggest if you buy the otter protect case for your phone there is also a screen protector in the box so you dont have to buy a separ one like thi thi screen protector is good but just sayin ,positive
zagg make great screen protector and i use their on my s5 for 2 year but somehow with the new design of s7 the curv edg etc the screen protector give a veri poor tactil experi i wa doubt the qualiti of the phone but realiz that it wa the screen protector which wa mess up my interact rather than the phone itself ,negative
4 mm halo around the entir screen had the sale associ appli and she tri 2 and they were both the same serious annoy becaus it wa the same with the s6 until they recut the glass after custom complaint whi did i assum that the s6 illfit screen wa an isol error would leav no star if i could ,negative
i bought thi for my new samsung galaxi s7 phone i did not buy the galaxi s7 edg howev the new s7 screen are still slightli curv at the edg zagg did not compens for the slight impercept curvatur of the new phone screen as a result the edg of the invisibleshield glass do not adher to the screen dont buy until they fix the problem ,negative
thi shield doe not fit properli it is a good enough protector to use until zagg come out with a newer one that fit the screen better it seem that the new galaxi s7 phone have a bit of a lift on the edg and thi glass protector doe not conform to the lift per a zagg rep the new shield come out soon should be abl to conform better to the phone ,positive
thi is actual the second glassshield ive purchas for the same phone sinc it wa purchas about 8 month ago i had radiat crack in two to three spot on the shield and decid to replac it befor it got wors howev it did it job in that the actual glass on the phone screen is still pristin hope thi second one last a littl longer ,negative
i am a dropper i drop my phone at least onc a week i put thi screen saver on when i purchas my phone and it protect the screen as it said it would the glass protector crack in sever place instead of the actual phone screen crack still work when crack ,negative
i got thi and im not sure if it wa a good purchas i may be save my screen from scratch but the side of the protect layer doesnt reach all of the screen and there are crack in it i now have to research on how to get it replac not even a full year and im not that much of a hard user of my phone ,negative
cover most of the screen side of the phone and protect it from damag drop my phone onc and the protector crack slightli but the phone is fine ha a border that look like the protector isnt make contact with the screen not sure if it supos to do thi it all the way around look weird but it still provid protect so i deal with it ,negative
the thin glass doe cove the whole are of the phone howev as the screen of the galaxi s7 ha a slight curv on the edg the glass cover doe not bend with it as a result the edg of the screen are not glue to the glass when the screen is on it make no differ but you can see it when the screen is off still it doe protect your phone ,positive
i had thi product on my galaxi s4 and it work great on my s7 it feel like my touch respons is imped the touch is not respons without multipl tap now my phone just complet an updat and thi issu may be resolv quit frankli i have not had the opportun to test it all in all howev it doe a good job of protect the screen ,positive
the screen protector is better than other zagg product i have had the glass is slick and feel like the screen on the phone itself i got the s7 when it first came out and thi screen protector did not seal along the side of the phone where it wa slightli curv i wa concern about the screen protector come off it ha not and i have had it over 2 month ,positive
thi protector doe it job and save the screen from small scratch although it doe not fit the s7 like it should so the halo effect is a seriou issu i went through more screen protector for thi phone than ever befor final got upset enough i just got tire of wast money on it i trade the phone in on the new note8 ,negative
sinc the side of my samsung galaxi s7 curv on the side i had to return thi glass screen protector for a plastic one im veri disappoint as i know that the glass screen cover protect much better but you cant curv glass i gave it a high review becaus the brand is great and my wife wa abl to get a glass protector for her screen on her phone ,positive
thi is a life saver thi is my 2nd time purchas thi item i would not or never purchas anyth els except thi samsung protector it ha protect my phone from a fall from the 2nd floor to the 1st floor my phone land on cement outsid and phone did not crack onli the protector crack love love thi screen protector ,negative
i do not own the curv s7 but the edg are still slightli curv the glass sit abov the edg so there ha been dirt and other littl thing collect ever sinc also drop my phone day one and the glass protector crack i know that the point but ive never had ani type of phone protect break on me so easili ,negative
thi glass protector fit the screen perfectli and is case friendli i use it with my otterbox commut seri case and there are no issu clariti is excel and it realli doesnt hold smudg so it realli easi to clean i have use cheaper one on previou phone and there is definit a posit differ with thi for me wa well worth the money ,positive
best buy price match and glad they did easi to put on and sens is nice product break easi with short fall to carpet sever time they get you for 10 dollar everytim you replac i have had better break qualiti with cheaper glass not worth it ,positive
doesnt fit properli poorli mfg tri 6 differ cover to no avail spoke to factori todayposs a new version will be avail by year end or so zagg compani said best buy wa well awar of the problem but wa not abl to do anyth about it it would be great if the manufactur compani who made the incorrect design fix the problem sooner ,positive
the screen protector doe not adher to the left and right edg of my screen it ha alreadi broken along the edg in three place within a month it ha probabl protect my screen which is whi i gave it 2 star it is still under warranti so ill either get a replac or refund but it should work better than it ha ,positive
i need a screen protector for my s7 and thi one wa the best one out at the time it work fine but the onli issu i have with it is that it doe not complet cover the screen on the phone there still like a quarter of an inch of the screen still expos supposedli zagg ha releas anoth screen protector that cover the entir phone now though ,positive
ive had my own zagg invisibleshield glass screen protector for samsung galaxi s6 for two year and it great when it came time to upgrad my wife phone the clear choic wa the zagg invisibleshield glass screen protector for samsung galaxi s7these do a great job protect the screen and are veri sensit to the touchcharli seymour jr ,positive
it sell itself my concern is the employe instead of the employe talk to each it more profession to greet everi custom and not turn their back and continu their convers pleas approach the custom and not what ha happen last or go to happen that day thank you ,negative
ive never bought a glass screen so i thought it would be neat to tri thi time i like it but the when appli for the first time it small air pocket kept creep up on both side of the phone as i press firmli around the edg to seal a small crack appear for the most part i like it with an addit hard case as extra protect ,positive
okay your go to buy local buy a zagg invisishield obvious becaus they our local compani that make a good product usual with the s7 i hate to say it the edg dont sit down and you have what call halo youll never get a good fit youll constantli get dirt and grime and hair underneath it and you will pull it off just get the hdx ,negative
the galaxi s7 wa design with a bevel screen and thi protector doesnt fit well the edg dont seal allow dust and particl to collect around the side it also interfer with the touch featur at the edg of the screen due to the poor design howev it still doe the job of protect the screen and the compani doe guarante their product ,negative
as usual zagg doesnt disappoint i almost alway go with zagg or spiegen thi time i need someth quick and didnt want to wait for an order to come in for spiegen so went with zagg instruct are clear and they includ everyth you need to put the screen protector on right away it held up so far through a coupl bang top qualiti here ,positive
it wa easi to attach to the phone which i realli like but it doesnt stick veri well in the upper corner and is come off a littl more each day i dont rememb drop my phone but there is a chip in the screen protector and not the actual phone screen so it seem to do the job i wouldv rate it higher if it adher to the phone better ,positive
ive been buy zagg screen protector sinc 2012 and thi is the onli time ive been disappointedth glass protector doesnt fit the phone correctli and crack around the edg origin i thought it wa a one time problem and use zagg lifetim warranti i got a replac and the same crack happen within a few day ,negative
thi thing ha a way better feel than other screen protector it is glass and well feel like glass instal wa a breez took me a coupl tri to get it center got ta be realli care if you peel it up to re center it glass and will break great product for the about the same price as other protector and a warranti ,positive
mayb it just me but the last 2 ive bought have broke veri quickli i usual never have that problem although it is a new phone so i suppos it could be the design of the phone but the point of the protector is to protect the actual phone screen and it definit doe that i have not had a phone screen ever crack so that great ,negative
the glass cover the viewabl area of the screen howev the s7 screen curv slightli on the edg and the zagg doe not seat well as it is flat and doe not match the curv of the screen the gap is easili visibl and appear that you didnt smooth out the screen protector on the edg not attract great product great warranti poor fitment ,positive
my son got the galaxi 7 for hi birthday two week ago i immedi ad an otter box case and a zagg invisibleshield glass screen protector becaus i know well the zagg invisibleshield glass screen protector alreadi ha a crack but the phone screen is complet fine thank you zagg for save the screen on a brand new galaxi 7 ,negative
ive had a smartphon for 8 year and manag to never break the screen when i purchas my new phone six week ago thi wa the protector the sale rep suggest given my histori i almost didnt buy it last week i drop my phone in a park lot and the protector shatter but not the screen on my phone i love thi product ,negative
had the protect on my phone and phone in a mophi case drop it and the screen crack but not the screen protector due to the angl of the hit the case should have protect it the protector wa replac by zagg for about 7 which wa about 12 of the sale price i paid or about 14 normal price the replac process wa easi ,positive
im veri familiar with zagg product and so i didnt bother read ani review of thi product big mistak thi product doe not fit the galaxi s7 it wa not made to the dimens of the screen and therefor will not protect your phone as it should it will not adher to ani of the edg and will make part of your screen difficult to interact with ,negative
smooth clear and a perfect fit cant believ the sharp of my screen i am alway amaz at how great my screen look i am a first time glass screen protector user and cant believ that for year i dealt with bubbl and mark on my film screen protector if youv never use one befor thi is a must i am a firm believ of zagg product ,positive
the screen protector doesnt fulli seal along the edg which creat a halo along the edg and within 4 day you notic dust insid and it start to peel off i regist the product with zagg and they ship a cheaper version wasnt glass but it cover my whole screen with no problem pretti much 40 dollar down the drain ,negative
i bought thi screen protector and a day later it alreadi had a crack in it didnt drop my phone or anyth as i didnt have a casd on it at the time and my phone had no scratch so i exchang for a new one and onc i took it out of the box i notic it wa crack in half wouldnt wast my money again on thi screen protector or brand ,negative
hard to review sinc the glass screen protector crack like a ding windshield unexpectedli i am not awar of drop it or hit it with a sharp object whatev happen the phone itself is still sound which is the purpos of the screen protector it wa expens thank good the geek said i didnt need to worri about replac it now ,negative
the first day of own my samsung galaxi s7 it slid off the desk hit the keyboard shelf on the way down i pick it up and my heart stop there wa what look like chip on the edg of the screen closer examin show it wa the screen protector that had taken the damag so glad they instal it instor at best buy ,positive
the zagg invis glass screen protector provid excel screen protect for our cell phone weve use them on 3 differ phone style and each style ha a perfect fit weve also had to replac a coupl of the screen and had no issu with the compani the screen were replac quickli and simpli a terrif product ,positive
i have had the screen protector on my phone for a littl over a month and there is alreadi a small nick in it hasnt been drop at all i do sometim have it in my purs with my wallet key etc itsr ealli small can bare see it i notic becaus i felt someth rough on the screen while wipe it off go to call about the warranti ,negative
if you are get a new phone get one of these immedi you will regret not buy one if you drop the phone often which is inevit work great so far and i have drop it sever time no crack or break so far note i am also use a smaller otterbox case both item coupl togeth act as a great deterr to break ,negative
bought thi on recommend of best buy phone seller guy it ha taken a beat and ha protect my new phone veri well it also ha fantast rodent resist as my guinea pig wa nibbl on it and did not damag it it doe have dust around the edg between the shield and the screen presum becaus the screen curv slightli ,negative
i bought thi screen protect for my galaxi 7 the fit had the edg expos and the screen would pull off the glass of the phone whenev it drag across anyth or my finger hit the expos edg the protector might work with certain protect case but not with the one i use i had so mani problem i return the screen protector ,positive
good screenight protector i like that there a lifetim warranti on the product ive onli had it for 3 week and there a small crack in the corner alreadi even though i havent drop my phone and sometim it hard to type on the end of the screen as it doesnt stick close to the screen overal a good purchas and id buy it again ,negative
zang make a good screen protector with a lifetim warranti the onli con to thi would be if you put your key or chang in the same pocket as your phone if you do you will get crack in the glass screen protector but better there than in your phone screen they are veri good about send you a new one but you do have to pay ship ,positive
i like zagg glass screen protector i have one on my phone and it work quit well and if it everr break they will send you a new one my onli complaint is that i have to pay 6 ship whenev that happen and that about the price that i could pay for a differ compani glass screen protector ,positive
zagg use to be the go to for screen protector same yourself the headach and the money and dont buy thi temper glass you will have a halo around the glass becaus it doe not touch the screen the screen curv befor the edg of the phone do you research and dont listen to the sale associ buy a film screen protector instead ,negative
glass wa to rigid the side would not stay down i tri to return to best buy they would not deal with it becaus it wa open call manufactur they did not hesit to replac it they gave me sever option on how to replac the product i have no problem deal with the manufactur at all they were great ,negative
i dont know how anyon could give thi product better than a 1 star it just doesnt fit and zagg act like it is suppos to hover over the edg of the phone where dust can get underneath it or it can snag on cloth one of the poorest product i have ever seen from a normal veri good compani absolut terribl product ,negative
